index,anime_id,title,title_english,type,score,genre_list,producer_list,opening_theme,ending_theme,synopsis,related,comb_feat
521,556,Koutetsu Tenshi Kurumi Zero,Koutetsu Tenshi Kurumi Zero,OVA,6.11,"['Drama', 'Romance', 'Sci-Fi']","['m.o.e.', 'Pony Canyon']",[],"['""Hajimari no Kiseki (Miracle\'s Start)"" by Angels']","Sometime in the distant future, Kurumi, Saki and Karinka share an apartment with another girl named Excelia. One day, after school, Kurumi tells everyone that she is in love with a man she met named Michihito Kagura, but she doesn't know when she will see him again. (Source: ANN)","{'Prequel': [{'mal_id': 554, 'type': 'anime', 'name': 'Koutetsu Tenshi Kurumi', 'url': 'https://myanimelist.net/anime/554/Koutetsu_Tenshi_Kurumi'}]}",saki tell romanc canyon met poni anoth michihito apart hajimari love one man kiseki share everyon girl kagura drama karinka excelia know sourc start angel sometim kurumi futur sci distant name miracl school see day
522,557,Koutetsu Tenshi Kurumi Encore,Steel Angel Kurumi Encore,OVA,6.71,"['Comedy', 'Historical', 'Romance', 'Sci-Fi', 'Shounen']",['Pony Canyon'],"['""Kiss Kara Hajimaru Miracle"" by Steel Angels']","['""Suki-suki-suki-suKisu Shite!"" by Steel Angels']","Four additional short stories of the Steel Angels: Saki becomes a film actress, Karinka goes on a blind date with Kamihito, Kurumi practices the art of becoming a traditional Japanese woman, and the rest of the Steel Angels engage in a contest to win Nakahito's heart. (Source: ANN)","{'Parent story': [{'mal_id': 554, 'type': 'anime', 'name': 'Koutetsu Tenshi Kurumi', 'url': 'https://myanimelist.net/anime/554/Koutetsu_Tenshi_Kurumi'}]}",saki romanc canyon kara suki film stori poni comedi hajimaru shite goe woman art date win four karinka kiss sourc steel actress rest heart shounen histor contest addit angel becom kurumi blind practic tradit short nakahito sci kamihito japanes miracl engag sukisu
523,558,Major S2,Major S2,TV,8.28,"['Comedy', 'Drama', 'Shounen', 'Sports']",['NHK'],"['""Saraba Aoki Omakage"" by Road of Major']","['""Wonderland"" by May (eps 1-13)', '""Shoboi Kao Sunna yo Baby"" by The Loose Dogs (eps 14-25)', '""Saraba Aoki Omakage"" by Road of Major (ep 26)']","Gorou Honda has finally returned to Mifune East Junior High School, surprising his friends upon arrival. Now, Gorou is once again surrounded by those he holds closest, and he strives to continue playing and enjoying the game he loves most. However, things do not go as planned, as Gorou is reminded of the harsh realities of baseball as he copes with an injury he sustained while playing baseball at Hitaka Little. Between new rivals, old friends, and mending broken relationships, Gorou must overcome challenges he has never faced before. His goal of attending elite baseball high school Kaido may not be far from his reach, but complicated circumstances may stop him in his tracks once again. How will he deal with the immense pressures of the game? And will he ever be able to find the type of baseball he loves most? [Written by MAL Rewrite]","{'Adaptation': [{'mal_id': 10978, 'type': 'manga', 'name': 'Major', 'url': 'https://myanimelist.net/manga/10978/Major'}], 'Prequel': [{'mal_id': 627, 'type': 'anime', 'name': 'Major S1', 'url': 'https://myanimelist.net/anime/627/Major_S1'}, {'mal_id': 5029, 'type': 'anime', 'name': 'Major Movie: Yuujou no Winning Shot', 'url': 'https://myanimelist.net/anime/5029/Major_Movie__Yuujou_no_Winning_Shot'}], 'Sequel': [{'mal_id': 1842, 'type': 'anime', 'name': 'Major S3', 'url': 'https://myanimelist.net/anime/1842/Major_S3'}]}",gorou high relationship never reach remind shoboi far loos continu find aoki friend shounen circumst enjoy befor may major surpris upon game basebal immens final injuri old realiti babi strive nhk littl attend mend surround type harsh cope dog sustain new honda rival sport comedi must closest love goal onc drama howev thing plan wonderland abl broken challeng return arriv mifun track kaido stop elit deal play junior pressur hold kao saraba omakag complic road sunna ever hitaka overcom face east school
524,559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,OVA,6.37,"['Sci-Fi', 'Psychological', 'Drama']",['Bandai'],"['""Hemisphere (ヘミソフィア)"" by Maaya Sakamoto']","['""Yume no Tamago (夢の卵, Fledgling Dream)"" by Ichiko Hashimoto & Mayumi Hashimoto']","Quon Kisaragi was surprised when she saw an illusion of herself floating in midair. This other ""self"" of her claimed that she is a fragment of Quon. Thus an existentialistic dialogue began between the two. (Source: ANN)","{'Parent story': [{'mal_id': 165, 'type': 'anime', 'name': 'RahXephon', 'url': 'https://myanimelist.net/anime/165/RahXephon'}]}",illus hemispher self sakamoto float thus existentialist psycholog fledgl drama saw ichiko sourc midair bandai mayumi began claim surpris kisaragi dream sci tamago maaya dialogu two yume hashimoto fragment quon
525,560,Soukyuu no Fafner: Right of Left - Single Program,Soukyuu no Fafner: Right of Left - Single Program,Special,7.41,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",['Starchild Records'],"['""Peace of Mind"" by angela']",[],"Yumi Ikoma and Ryou Masaoka are children who have been selected to take part in a top secret mission, to be the pilots of the first Fafner combat units; the last chance of survival for the human race. The enemy is ruthless, remorseless and is able to read the minds of humans. Therefore, the details of this mission are kept a secret even from the personnel involved. The young pilots must use all their courage and faith in order to survive and complete their mission or the fate of mankind would be compromised. (Source: ANN)","{'Sequel': [{'mal_id': 75, 'type': 'anime', 'name': 'Soukyuu no Fafner: Dead Aggressor', 'url': 'https://myanimelist.net/anime/75/Soukyuu_no_Fafner__Dead_Aggressor'}]}",faith angela yumi ryou mind action mission first race detail must use young involv take mankind order complet kept part select human courag record fate compromis drama read masaoka top sourc enemi surviv secret even children last abl mecha starchild militari peac pilot fafner sci unit chanc combat ruthless would therefor remorseless ikoma personnel
526,561,Sakura Taisen,Sakura Wars,TV,6.9,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","['TBS', 'Sega']","['""Geki Teikoku Kagekidan"" by Chisa Yokoyama & The Teikoku Kagekidan']","['""Yume Mite Iyou"" by Chisa Yokoyama & The Teikoku Kagekidan (eps 1-12)', '""Gekitei Ondo"" by Mayumi Tanaka (eps 13-20)', '""Yume Mite Iyou"" by Chisa Yokoyama & The Teikoku Kagekidan (eps 21-25)']","Sakura travels to the capital with aspirations of defending the city from the demonic forces of the Black Sanctum Council like her father before her. However, things are not as she imagined as in addition to using her great spiritual energy to pilot a mech called a Kobu, she must also perform on stage as an actor as The Imperial Flower Division's cover is an art theater. Making a fool of herself and ruining a production gets her on everyone's bad side and somehow she must learn to work with them as well as prevent the enemy from destroying several shrines which protect the city. (Source: ANN)","{'Adaptation': [{'mal_id': 511, 'type': 'manga', 'name': 'Sakura Taisen', 'url': 'https://myanimelist.net/manga/511/Sakura_Taisen'}], 'Alternative version': [{'mal_id': 1165, 'type': 'anime', 'name': 'Sakura Taisen: Ouka Kenran', 'url': 'https://myanimelist.net/anime/1165/Sakura_Taisen__Ouka_Kenran'}], 'Spin-off': [{'mal_id': 15127, 'type': 'anime', 'name': 'Sakura Taisen: Kanadegumi', 'url': 'https://myanimelist.net/anime/15127/Sakura_Taisen__Kanadegumi'}], 'Sequel': [{'mal_id': 40403, 'type': 'anime', 'name': 'Shin Sakura Taisen the Animation', 'url': 'https://myanimelist.net/anime/40403/Shin_Sakura_Taisen_the_Animation'}]}",call sever yokoyama tanaka black travel citi sakura mech shrine ondo like divis fool great iyou side must tbs use perform flower work mite art chisa capit everyon defend bad imperi howev aspir spiritu kobu cover demon sourc father thing sega enemi also shounen ruin kagekidan mayumi sanctum addit product gekitei mecha energi destroy geki befor pilot learn sci forc council actor theater make stage well yume imagin protect prevent somehow get teikoku adventur
527,562,Sakura Taisen: Le Nouveau Paris,Sakura Wars: The New Paris,OVA,6.43,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","['Radix', 'Pony Canyon', 'Sega']",[],[],"After Ichiro Ogami's departure, the girls of the Paris Flower Defense Force are left debating who will be the next captain, while a centuries-old threat surfaces. (Source: ANN)","{'Prequel': [{'mal_id': 1964, 'type': 'anime', 'name': 'Sakura Taisen: Ecole de Paris', 'url': 'https://myanimelist.net/anime/1964/Sakura_Taisen__Ecole_de_Paris'}]}",centuri old captain canyon radix poni surfac flower threat next ogami ichiro girl sourc sega shounen mecha debat departur sci forc left defens pari adventur
528,563,DNA²,DNA²,TV,6.71,"['Sci-Fi', 'Comedy', 'Romance']","['Starchild Records', 'Movic', 'Nippon Television Network']","['""Blurry Eyes"" by L\'Arc~en~Ciel']","['""Single Bed"" by Sharam Q']","Karin, a DNA operator from the future, is on a mission to change the course of History by stopping Junta Momonari from becoming the Mega-Playboy who fathered 100 children and led to the overpopulation of the world. But Junta is no playboy; in fact he is allergic to girls. But when Karin shoots him with the wrong DNA-altering bullet, he starts sporadically becoming the Mega-Playboy capable of charming any woman. Karin must try to restore the situation to normal before the change to Mega-Playboy becomes irreversible. (Source: ANN)","{'Adaptation': [{'mal_id': 683, 'type': 'manga', 'name': 'DNA²: Dokoka de Nakushita Aitsu no Aitsu', 'url': 'https://myanimelist.net/manga/683/DNA²__Dokoka_de_Nakushita_Aitsu_no_Aitsu'}], 'Sequel': [{'mal_id': 1187, 'type': 'anime', 'name': 'DNA² OVA', 'url': 'https://myanimelist.net/anime/1187/DNA²_OVA'}]}",led irrevers stop nippon sporad histori overpopul romanc karin alter mission tri bullet cours comedi must momonari dna capabl woman eye normal junta record playboy girl mega shoot movic fact sourc father restor network start becom children world blurri allerg futur ani starchild situat befor charm sharam wrong ciel sci arc singl televis bed chang oper
529,564,Puni Puni☆Poemii,Puni Puni Poemy,OVA,6.58,"['Comedy', 'Magic', 'Sci-Fi', 'Shounen']",['Victor Entertainment'],"['""Punipuni Densetsu-poi"" by Shinichi Watanabe, Toshio Masuda, Yumiko Kobayashi']","['""Yume Warai Uhyohyo"" by Yumiko Kobayashi']","Poemi Watanabe (a.k.a. Kobayashi) is a 10-year-old girl with aspirations of being a famous voice actress. Unfortunately, her school grades are bad and her voice acting is even worse. But when a mysterious alien kills her parents and wreaks havoc all over Tokyo, Poemi grabs a talking fish, skins it into a wand and becomes the magical girl Puni Puni Poemi to save the day. (Source: ANN)","{'Spin-off': [{'mal_id': 379, 'type': 'anime', 'name': 'Heppoko Jikken Animation Excel♥Saga', 'url': 'https://myanimelist.net/anime/379/Heppoko_Jikken_Animation_Excel♥Saga'}]}",warai old havoc comedi entertain kill tokyo victor magic year fish skin masuda girl bad act poi aspir grab mysteri alien wand puni sourc actress shounen talk wors becom even watanab toshio parent famous yumiko unfortun sci save densetsu punipuni kobayashi poemi wreak voic yume school uhyohyo grade shinichi day
530,565,Steamboy,Steamboy,Movie,7.36,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Historical', 'Drama']",[],[],[],"Ray is a young wunderkind inventor living in Victorian England. His life is turned upside down when he receives a special package hailing from the United States, sent by his grandfather, Lloyd Steam. The package contains a device called a Steam Ball, a device so powerful that it can drive any machine that requires steam with a nearly limitless amount of energy. Ray is instructed to not let the Steam Ball fall into the wrong hands, which include the mighty O'Hara Foundation, who desperately want to bring the Steam Ball back into their control so they can achieve their less than noble goals. He will need to use every bit of his brilliance in order to dodge the countless goons that are sent to snatch the device from him. It will be a battle between good and evil, a battle for redemption, a battle for the future!","{'Adaptation': [{'mal_id': 18606, 'type': 'manga', 'name': 'Steamboy', 'url': 'https://myanimelist.net/manga/18606/Steamboy'}]}",call grandfath wunderkind let mighti bring action ball instruct redempt good contain machin control receiv use young victorian hand foundat evil less order near requir power hail fall goal everi life sent battl turn drama devic snatch special achiev england lloyd bit amount histor state packag ani goon futur steam energi militari nobl brillianc wrong inventor desper sci upsid hara unit dodg drive ray limitless includ want back need countless live adventur
531,566,Tetsuwan Birdy,Birdy the Mighty,OVA,7.13,"['Action', 'Comedy', 'Sci-Fi', 'Shounen']",['Bandai Visual'],[],"['""Future Shock"" by Cherry (eps 1-3)', '""Sayonara Kara Hajimeyou"" by The s.h.e (eps 4)']","Tsutomu, an average middle school kid busy studying for the final exams to enter high school runs into a man running from someone and gets caught up in the chase. In all the confusion he gets accidentally killed. Luckily Birdy (an interplanetary agent) knows a way to save him, unfortunately that means joining bodies to become one. So now he is stuck with this officer and along for the ride capturing criminals and saving lives. (Source: ANN)","{'Adaptation': [{'mal_id': 10909, 'type': 'manga', 'name': 'Tetsuwan Birdy', 'url': 'https://myanimelist.net/manga/10909/Tetsuwan_Birdy'}], 'Alternative version': [{'mal_id': 3974, 'type': 'anime', 'name': 'Tetsuwan Birdy Decode', 'url': 'https://myanimelist.net/anime/3974/Tetsuwan_Birdy_Decode'}]}",cherri agent way shock high middl accident kara action visual interplanetari comedi luckili tsutomu averag along captur kill enter one exam man run bodi know chase birdi kid mean ride sourc confus live shounen offic bandai becom studi join futur crimin hajimeyou unfortun someon sci save sayonara school stuck get caught final busi
